index,method,n,mse_run,mse_method,mae_run,mae_method,me_run,me_method,hp,uid,epochs,fold,mae_diff,mse_diff,bias_method,bias_run
279,OrtogonalLatinHyperCube,169,9.98062223120938e-05,9.292722842642427e-05,0.0029767004992412,0.0037645840716614,-0.000362497985156,-0.0006106068639722,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144529,400,9,0.0007878835724202,6.878993885669522e-06,0.00401217973078,0.0013165991678487
280,OrtogonalLatinHyperCube,529,1.883028687019034e-05,1.76841033322553e-05,0.0014615500662955,0.0018096791092923,-0.0002601533926358,-0.0002683606106592,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144550,400,0,0.0003481290429968,1.1461835379350389e-06,0.0040724381666596,0.0035941984403375
281,OrtogonalLatinHyperCube,529,6.6158048440576605e-06,9.170521321311978e-06,0.0011287030538944,0.0014278509744511,0.0001981791300752,0.0003223005159075,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144617,400,1,0.0002991479205567,2.554716477254317e-06,0.011327341043621,0.0059365366003307
282,OrtogonalLatinHyperCube,529,1.3953315647776868e-05,2.2640888717582663e-05,0.0013889271849348,0.001684818269145,-0.0001609195836264,9.594039669651756e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144644,400,2,0.0002958910842102,8.687573069805795e-06,0.000406545866335,0.0018558393609206
283,OrtogonalLatinHyperCube,529,1.0549133971615208e-05,1.7810385256271316e-05,0.0013495398387857,0.0015094906074081,-0.0002022430026246,-0.000354860495355,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144710,400,3,0.0001599507686223,7.2612512846561085e-06,0.0070703676170791,0.0038773071060314
284,OrtogonalLatinHyperCube,529,2.6145553042670156e-05,3.961651415803118e-05,0.0016206975655039,0.0020211641062678,-0.00024830692568,-0.0004463686826147,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144740,400,4,0.0004004665407639,1.3470961115361027e-05,0.0050293420573167,0.0023581956457391
285,OrtogonalLatinHyperCube,529,5.7227177656383726e-06,7.2178466698119695e-06,0.0009827227588975,0.0011321916605651,-2.972495231597341e-05,-0.0001229559200739,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144808,400,5,0.0001494689016676,1.495128904173597e-06,0.0020945524299456,0.0001543974080798
286,OrtogonalLatinHyperCube,529,1.1398395150750217e-05,8.63217084747288e-06,0.0011005864961225,0.0011466214443246,1.2449582436511347e-05,-3.327412216642907e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144834,400,6,4.603494820212329e-05,2.766224303277336e-06,0.0001282605761064,1.3597712730049598e-05
287,OrtogonalLatinHyperCube,529,1.9669735271744417e-05,5.1418988012239705e-05,0.0013852698794254,0.0021014347427831,-0.0002233426682886,-0.00052328078964,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144901,400,7,0.0007161648633576,3.174925274049529e-05,0.0053253242701142,0.0025359745207117
288,OrtogonalLatinHyperCube,529,8.517615619548235e-06,1.2479722302990064e-05,0.0011127046544146,0.0014033332213767,-0.0002821190457919,-0.0002092723735793,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144930,400,8,0.0002906285669621,3.962106683441829e-06,0.0035092869280469,0.0093443000428296
289,OrtogonalLatinHyperCube,529,1.66952236197146e-05,1.8717973189412883e-05,0.0013901087377508,0.0014915514792963,-0.0003255267224779,-0.0004255382999235,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_144958,400,9,0.0001014427415454,2.0227495696982845e-06,0.0096742763155698,0.006347183449648
290,OrtogonalLatinHyperCube,1849,6.089322931435774e-06,8.873282422859707e-06,0.0009413700144559,0.001131092615286,3.343578251910922e-05,6.576368917282253e-06,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_145026,400,0,0.0001897226008301,2.7839594914239337e-06,4.874028130196476e-06,0.000183592094762
291,OrtogonalLatinHyperCube,1849,5.248620994817928e-06,6.205594612249372e-06,0.0010878713374974,0.0011885350137294,-0.0001075741301669,-0.0001289306470025,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_145120,400,1,0.0001006636762319,9.569736174314443e-07,0.0026787298841083,0.0022048064610859
292,OrtogonalLatinHyperCube,1849,2.867633672169153e-06,5.608519883824315e-06,0.0007168453587336,0.0008864250410987,-8.738755073859456e-05,-0.000116370865115,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_145218,400,2,0.0001695796823651,2.7408862116551617e-06,0.002414572566051,0.0026630263475438
293,OrtogonalLatinHyperCube,1849,3.872366697719648e-06,6.288880116965252e-06,0.0008469450749879,0.0010024264854018,0.0001629737245667,0.0001244201701436,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_145315,400,3,0.0001554814104139,2.416513419245604e-06,0.0024615477558241,0.0068589668728386
294,OrtogonalLatinHyperCube,1849,3.88398686748487e-06,5.320889920750154e-06,0.0008308359745176,0.0009098649811923,-0.000163451256121,-8.504635943041788e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_145411,400,4,7.902900667462601e-05,1.4369030532652845e-06,0.0013593371334673,0.0068785796757477
295,OrtogonalLatinHyperCube,1849,2.73851105791707e-06,3.870466764939969e-06,0.0007740497792901,0.0008934234822629,-2.698982530091514e-06,4.698370372260758e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_145506,400,5,0.0001193737029727,1.131955707022899e-06,0.0005703364864129,2.66002456943878e-06
296,OrtogonalLatinHyperCube,1849,2.847580602818158e-06,4.880696809326702e-06,0.0006953288463217,0.0008584099715771,5.453021787038786e-05,-4.806265509925782e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_145604,400,6,0.0001630811252554,2.033116206508544e-06,0.0004732969298104,0.0010442354671362
297,OrtogonalLatinHyperCube,1849,3.3750134400652147e-06,6.422024164856238e-06,0.0008052918437945,0.001001725925331,-0.0002655669362262,-0.0002466357930498,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_145700,400,7,0.0001964340815364,3.0470107247910235e-06,0.0094719690944508,0.0208964494124331
298,OrtogonalLatinHyperCube,1849,3.405575089029232e-06,5.766222638948405e-06,0.000774032826611,0.0009164144130544,0.0001287739627691,5.762854854663746e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_145756,400,8,0.0001423815864433,2.360647549919173e-06,0.0005759489037346,0.0048692902237558
299,OrtogonalLatinHyperCube,1849,4.400361946154799e-06,7.27958867616138e-06,0.0007748298221265,0.0008734614028516,9.219570939924334e-05,0.00013372640025,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_145851,400,9,9.863158072511564e-05,2.879226730006581e-06,0.002456560517272,0.0019316703797644
300,GREEDYFP,25,0.025467459228791,0.0622928418338782,0.0746288149141325,0.1363507117002375,-0.0489589196929792,-0.1187061815837554,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_145948,400,0,0.0617218967861049,0.0368253826050871,0.2262082950682142,0.0941191579407262
301,GREEDYFP,25,0.0253615560145418,0.0621263347489527,0.0775329401200633,0.1360804945105939,-0.0416108057199066,-0.1135391534378866,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150006,400,1,0.0585475543905305,0.0367647787344109,0.2074987912208884,0.0682710142732182
302,GREEDYFP,25,0.0304524715695478,0.0756727487186342,0.0845974494765918,0.1488985135991326,-0.0490675647482127,-0.1290483162288311,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150023,384,2,0.0643010641225408,0.0452202771490863,0.220072195122939,0.0790617570997964
303,GREEDYFP,25,0.0293823846137509,0.0724107308824822,0.0842399596225196,0.1463968178167146,-0.0495890188763002,-0.1260720513244448,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150038,160,3,0.062156858194195,0.0430283462687312,0.2195000924786773,0.0836920088495206
304,GREEDYFP,25,0.0052091291904854,0.0020586062469725,0.0286344374778368,0.0276122531583183,-0.007620537856397,-0.0036525352767575,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150048,280,4,0.0010221843195184,0.0031505229435129,0.0064806050052447,0.0111482351650733
305,GREEDYFP,25,0.0309689611919161,0.0768529165972335,0.0849617198338564,0.1498617065039944,-0.0526577686727015,-0.1323424347592141,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150100,210,5,0.0648999866701379,0.0458839554053173,0.2278966214097764,0.0895361192260958
306,GREEDYFP,25,0.0288516523077582,0.0710806689467667,0.0848019789950681,0.1452111961815234,-0.0412986977699763,-0.12016362181821,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150110,138,6,0.0604092171864552,0.0422290166390085,0.2031395627309526,0.059115589613466
307,GREEDYFP,25,0.0307535273819845,0.0761120739336135,0.0852969743097384,0.149512852352465,-0.0537528681077089,-0.1317255146201723,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150117,142,7,0.0642158780427266,0.045358546551629,0.2279744895282138,0.0939525015753918
308,GREEDYFP,25,0.013454271912982,0.028847323197251,0.0531072959506572,0.0922819982597948,-0.035402351208546,-0.0806081117113144,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150126,400,8,0.0391747023091375,0.0153930512842689,0.2252433485503755,0.0931545370272991
309,GREEDYFP,25,0.0300228763261602,0.0743373921373701,0.084913794555475,0.1479383070589283,-0.0478464161761073,-0.1267355459658053,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150143,359,9,0.0630245125034532,0.0443145158112098,0.2160675556329648,0.0762511731396806
310,GREEDYFP,49,0.0036481004661956,0.0073760246341367,0.0208038696566027,0.0376796912425585,-0.0052838931880277,-0.0067576148837394,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150159,400,0,0.0168758215859558,0.003727924167941,0.0061910529291883,0.0076531684039944
311,GREEDYFP,49,0.0062935534459874,0.010785483764804,0.02498181764295,0.0419645893332208,-0.0165963740388641,-0.0212971537485022,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150216,400,1,0.0169827716902708,0.0044919303188165,0.0420536313139204,0.043765359840313
312,GREEDYFP,49,0.0053216793408447,0.0093186181013341,0.0221859963846556,0.0388878726278717,-0.0147585695325481,-0.0218146984254101,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150237,400,2,0.016701876243216,0.0039969387604894,0.0510677723045072,0.0409298194604267
313,GREEDYFP,49,0.0046879043412829,0.007997675867029,0.0224146915437309,0.0387498737813826,-0.0112144275257623,-0.0164116061690211,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150256,400,3,0.0163351822376516,0.0033097715257461,0.0336773859712705,0.0268272079750157
314,GREEDYFP,49,0.0009375793302719,0.0011679987658415,0.0119035865627265,0.0145782993718555,0.0064805923659619,0.0066211872569336,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150314,364,4,0.002674712809129,0.0002304194355696,0.0375343895674369,0.0447941588063634
315,GREEDYFP,49,0.002529147175735,0.0046009636923691,0.0162087615759515,0.0272341420566044,-0.0045513897800087,-0.0104754352318859,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150330,400,5,0.0110253804806529,0.002071816516634,0.023850382362164,0.0081905668156885
316,GREEDYFP,49,0.0015983301212483,0.0027286958337021,0.012788618980364,0.0227984564792754,-0.0028819109997698,-0.0049939635073418,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150348,400,6,0.0100098374989113,0.0011303657124538,0.0091397770336408,0.0051963051313253
317,GREEDYFP,49,0.0005872687816986,0.0011614653290783,0.0095847916192708,0.0172996487125382,0.0017516115988403,0.0047130631816625,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150407,400,7,0.0077148570932674,0.0005741965473797,0.0191249484579697,0.0052244275343865
318,GREEDYFP,49,0.0068297609752303,0.0126423857604526,0.0298461259351674,0.0489562866800489,-0.0123487927688603,-0.0165573584205992,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150425,195,8,0.0191101607448814,0.0058126247852223,0.0216846822318742,0.0223276749217585
319,GREEDYFP,49,0.0064348104670645,0.0098905589803534,0.0294130124159521,0.0405655788566709,-0.0149042124630385,-0.0230724117453588,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150435,189,9,0.0111525664407188,0.0034557485132888,0.0538226590433162,0.0345209156167624
320,GREEDYFP,121,0.0001216359722979,0.0003043682673135,0.0041288708993656,0.0064961852019283,0.0011806246955095,0.0017526485435648,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150444,400,0,0.0023673143025627,0.0001827322950155,0.0100923034597947,0.0114593951551785
321,GREEDYFP,121,0.0001120398531365,0.0004262836862338,0.0037998468657815,0.0068845354409816,-0.0001730804046933,-0.0009417838735762,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150505,400,1,0.0030846885752001,0.0003142438330972,0.0020806727847467,0.0002673765240685
322,GREEDYFP,121,0.0001015341946274,0.0003185029805843,0.003759878611573,0.007840394084969,0.001167309387724,0.0017786250791886,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150524,400,2,0.0040805154733959,0.0002169687859569,0.0099324256448558,0.0134202197758994
323,GREEDYFP,121,7.043324835548155e-05,0.0002100894543788,0.0030398176982629,0.0047909336698401,0.0003183058293451,-0.0003243391931133,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150542,400,3,0.0017511159715771,0.0001396562060233,0.0005007196220317,0.0014385052991416
324,GREEDYFP,121,0.0001056254897005,0.0003012272729378,0.0031181030715456,0.0050733983022778,0.0003829065373926,-3.5467186163229707e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150559,400,4,0.0019552952307321,0.0001956017832373,4.175987393401467e-06,0.0013880874473927
325,GREEDYFP,121,9.201689024679652e-05,0.0002558678368889,0.003510071675986,0.0063267993189924,0.000915479648908,0.0024388685552537,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150620,400,5,0.0028167276430063,0.0001638509466421,0.0232466882204729,0.0091081429215545
326,GREEDYFP,121,0.0001033409992464,0.00027742391719,0.0037740757895933,0.0053880840689089,-0.0002849690894098,-0.001117917025914,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150639,400,6,0.0016140082793156,0.0001740829179435,0.0045047971692086,0.0007858195925259
327,GREEDYFP,121,8.599862684206447e-05,0.0002200104305538,0.0033850751747225,0.0059593958627709,0.0008873479272328,0.0019972493451883,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150657,400,7,0.0025743206880483,0.0001340118037118,0.0181309810485475,0.0091558013526255
328,GREEDYFP,121,6.013558809831355e-05,0.0001719674834932,0.0028190690919613,0.0048324479106293,0.0009212971268835,0.0005003513329375,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150715,400,8,0.0020133788186679,0.0001118318953949,0.0014558069426087,0.0141145771222234
329,GREEDYFP,121,9.549255664603184e-05,0.0002625490100504,0.0037121329986488,0.0063418300205659,0.0007058977904062,0.0011373062881384,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150735,385,9,0.0026296970219171,0.0001670564534044,0.004926568158801,0.0052181207415728
330,GREEDYFP,169,7.032568843500205e-05,0.0002584852771638,0.0033830287368294,0.0062039085110939,4.406054998135012e-05,-0.0025661899039967,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150754,400,0,0.0028208797742644,0.0001881595887288,0.0254766178392477,2.7604878215352456e-05
331,GREEDYFP,169,6.368284800387797e-05,0.0002829074550055,0.0027078545515448,0.0048627746573349,-0.0005938624651372,-0.0020261409749787,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150813,400,1,0.0021549201057901,0.0002192246070016,0.0145109193054214,0.0055379531310752
332,GREEDYFP,169,0.0057077892796504,0.012793709879472,0.0311963979237373,0.041813377002554,-0.0083907520818608,-0.0184297785496394,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150832,400,2,0.0106169790788167,0.0070859205998215,0.0265487290698802,0.0123348492822363
333,GREEDYFP,169,5.527028341889529e-05,0.0003193188679197,0.0022414094007124,0.00467207168694,-0.0004259232222536,-0.001729245081883,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150854,400,3,0.0024306622862276,0.0002640485845008,0.009364584600644,0.0032822446355124
334,GREEDYFP,169,6.782555404159867e-05,0.0003182935628033,0.0026348107783764,0.0055492966846646,-0.0001727669235694,-0.0019203998538764,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150914,400,4,0.0029144859062881,0.0002504680087617,0.0115865855604718,0.0004400761674773
335,GREEDYFP,169,6.265667552025848e-05,0.0003095110728336,0.0026036527395786,0.0053858398774928,-0.0003076534098069,-0.003299103553019,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150933,400,5,0.0027821871379141,0.0002468543973134,0.0351654115437471,0.0015106230865257
336,GREEDYFP,169,5.568975658288559e-05,0.0002017657592866,0.0025932607647712,0.0042670540804656,-0.0006413753461786,-0.0019930758919992,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_150952,400,6,0.0016737933156943,0.0001460760027037,0.0196879367704111,0.0073866786268593
337,GREEDYFP,169,9.655131417151216e-05,0.0003660065809786,0.0034492927178239,0.0060900370369522,-0.000698637191126,-0.0027918890386076,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_151014,400,7,0.0026407443191283,0.0002694552668071,0.0212964597058752,0.0050552799722385
338,GREEDYFP,169,7.338912958541712e-05,0.0003661734541328,0.0025738930239042,0.0052681169669304,-0.0006925085555206,-0.0033394780186428,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_151034,400,8,0.0026942239430262,0.0002927843245474,0.0304558217181753,0.0065345930954407
339,GREEDYFP,169,5.473011896216708e-05,0.0001967730992026,0.0029277945234813,0.0049968151154486,-0.0002260875466567,-0.0021030963742137,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_151054,400,9,0.0020690205919673,0.0001420429802404,0.0224777389651004,0.000933957018961
340,GREEDYFP,529,1.1013372382592889e-05,2.688300130862116e-05,0.0012270332526555,0.0018168426946865,-6.814840042143251e-05,-1.86206555403318e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_151114,400,0,0.000589809442031,1.5869628926028275e-05,1.2897697276103473e-05,0.0004216877736142
341,GREEDYFP,529,1.0559743061593169e-05,1.9862797813563847e-05,0.0012011903794006,0.0015281701406026,5.010427817524118e-06,0.0003196991826727,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_151145,400,1,0.000326979761202,9.303054751970678e-06,0.005145678285655,2.377367211322275e-06
342,GREEDYFP,529,1.8062958921998e-05,7.340260818029249e-05,0.0012362111593595,0.0018867743869357,4.079501108381018e-05,0.0006625982115111,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_151214,400,2,0.0006505632275762,5.533964925829449e-05,0.005981209670634,9.213512229723377e-05
343,GREEDYFP,529,1.6548610251720682e-05,3.810274484057575e-05,0.0016136210323705,0.0019415987245067,-0.0001679801186915,0.0001780880094043,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_151241,400,3,0.0003279776921362,2.1554134588855063e-05,0.0008323636322344,0.0017051172180864
344,GREEDYFP,529,1.5563320381524082e-05,3.4139874302440585e-05,0.0013945758141651,0.0017316759328416,2.1150202025001e-05,0.000376905943306,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_151309,400,4,0.0003371001186764,1.8576553920916503e-05,0.0041610607245055,2.8742648402291007e-05
345,GREEDYFP,529,2.797400714428763e-05,0.000112643429594,0.0014747601876318,0.0025725130930848,-0.0001274603154958,0.0003034147499318,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_151342,400,5,0.001097752905453,8.466942244972101e-05,0.0008172736821667,0.0005807581281619
346,GREEDYFP,529,1.3811503569439796e-05,4.589818623373353e-05,0.0011613592393449,0.001935192976646,-7.307077065602235e-05,-3.472227190692057e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_151411,400,6,0.000773833737301,3.208668266429374e-05,2.6267621126431912e-05,0.000386586261041
347,GREEDYFP,529,1.9720797783455648e-05,7.843059782556429e-05,0.0012599609441625,0.0020720512080145,4.0887634333466935e-05,0.0003665399054762,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_151439,400,7,0.0008120902638519,5.870980004210864e-05,0.0017129985749359,8.477337781891484e-05
